# Context trajectories (TVD m below DF, NS/EW m from the package origin). STATUS: definitive = Equinor definitive survey; reconstructed = smooth path through official formation-pick coordinates
WELL,MD,TVD,NS,EW,STATUS
NO 15/9-F-15 B,2149.00,2047.58,-456.84,-1.97,definitive
NO 15/9-F-15 B,2190.00,2084.87,-473.38,1.98,definitive
NO 15/9-F-15 B,2230.00,2121.35,-489.64,4.11,definitive
NO 15/9-F-15 B,2270.00,2157.87,-505.95,4.64,definitive
NO 15/9-F-15 B,2311.00,2195.24,-522.71,3.05,definitive
NO 15/9-F-15 B,2351.00,2231.53,-539.18,-0.33,definitive
NO 15/9-F-15 B,2392.00,2268.55,-555.86,-5.93,definitive
NO 15/9-F-15 B,2432.00,2304.33,-571.86,-13.89,definitive
NO 15/9-F-15 B,2486.00,2352.04,-592.60,-28.29,definitive
NO 15/9-F-15 B,2513.00,2375.54,-602.55,-37.11,definitive
NO 15/9-F-15 B,2544.30,2402.29,-613.95,-48.67,definitive
NO 15/9-F-15 B,2584.60,2435.64,-628.66,-65.82,definitive
NO 15/9-F-15 B,2624.91,2467.57,-643.23,-85.62,definitive
NO 15/9-F-15 B,2665.26,2498.30,-656.88,-107.90,definitive
NO 15/9-F-15 B,2705.63,2527.96,-669.30,-132.28,definitive
NO 15/9-F-15 B,2745.99,2556.53,-680.28,-158.57,definitive
NO 15/9-F-15 B,2786.36,2583.82,-690.29,-186.56,definitive
NO 15/9-F-15 B,2826.70,2609.70,-700.23,-215.85,definitive
NO 15/9-F-15 B,2867.05,2634.79,-710.32,-245.79,definitive
NO 15/9-F-15 B,2907.38,2660.46,-720.25,-275.25,definitive
NO 15/9-F-15 B,2947.73,2686.75,-728.44,-304.72,definitive
NO 15/9-F-15 B,2988.07,2712.64,-733.72,-335.17,definitive
NO 15/9-F-15 B,3028.40,2737.64,-736.89,-366.65,definitive
NO 15/9-F-15 B,3068.70,2760.67,-739.07,-399.62,definitive
NO 15/9-F-15 B,3109.03,2781.62,-740.32,-434.04,definitive
NO 15/9-F-15 B,3149.35,2801.76,-740.66,-468.96,definitive
NO 15/9-F-15 B,3158.94,2806.57,-740.65,-477.25,definitive
NO 15/9-F-15 B,3194.82,2824.84,-740.09,-508.11,definitive
NO 15/9-F-15 B,3234.92,2846.61,-738.06,-541.70,definitive
NO 15/9-F-15 B,3274.52,2869.71,-734.44,-573.65,definitive
NO 15/9-F-15 B,3315.03,2894.40,-729.46,-605.36,definitive
NO 15/9-F-15 B,3355.78,2920.09,-724.03,-636.51,definitive
NO 15/9-F-15 B,3396.46,2946.57,-718.27,-666.83,definitive
NO 15/9-F-15 B,3436.37,2973.68,-712.21,-695.47,definitive
NO 15/9-F-15 B,3476.85,3002.11,-706.19,-723.64,definitive
NO 15/9-F-15 B,3497.00,3016.50,-703.33,-737.44,definitive
NO 15/9-F-15 C,145.90,145.90,-3.19,3.52,definitive
NO 15/9-F-15 C,153.40,153.40,-3.20,3.51,definitive
NO 15/9-F-15 C,234.20,234.20,-3.39,3.52,definitive
NO 15/9-F-15 C,274.60,274.60,-3.67,3.77,definitive
NO 15/9-F-15 C,315.00,314.99,-4.19,4.36,definitive
NO 15/9-F-15 C,355.30,355.25,-5.18,5.76,definitive
NO 15/9-F-15 C,395.70,395.54,-6.94,8.19,definitive
NO 15/9-F-15 C,436.10,435.76,-9.49,10.91,definitive
NO 15/9-F-15 C,474.40,473.89,-12.54,12.99,definitive
NO 15/9-F-15 C,514.80,514.07,-16.38,14.54,definitive
NO 15/9-F-15 C,557.10,556.09,-21.12,15.57,definitive
NO 15/9-F-15 C,597.50,596.16,-26.27,16.21,definitive
NO 15/9-F-15 C,637.80,636.05,-31.93,16.77,definitive
NO 15/9-F-15 C,678.20,675.99,-38.02,17.30,definitive
NO 15/9-F-15 C,718.50,715.77,-44.41,17.68,definitive
NO 15/9-F-15 C,758.90,755.59,-51.25,17.49,definitive
NO 15/9-F-15 C,799.30,795.24,-58.86,16.16,definitive
NO 15/9-F-15 C,839.70,834.64,-67.42,13.62,definitive
NO 15/9-F-15 C,880.00,873.67,-76.81,10.13,definitive
NO 15/9-F-15 C,920.40,912.79,-86.12,6.30,definitive
NO 15/9-F-15 C,960.80,951.97,-95.24,2.56,definitive
NO 15/9-F-15 C,1001.10,990.80,-105.30,-1.29,definitive
NO 15/9-F-15 C,1041.60,1029.65,-116.00,-5.37,definitive
NO 15/9-F-15 C,1081.90,1068.34,-126.35,-9.82,definitive
NO 15/9-F-15 C,1122.30,1107.01,-136.61,-15.43,definitive
NO 15/9-F-15 C,1162.60,1145.43,-146.37,-22.66,definitive
NO 15/9-F-15 C,1203.00,1184.10,-154.54,-31.00,definitive
NO 15/9-F-15 C,1243.30,1222.90,-161.33,-39.52,definitive
NO 15/9-F-15 C,1283.80,1261.68,-168.00,-49.08,definitive
NO 15/9-F-15 C,1324.10,1299.62,-174.94,-60.73,definitive
NO 15/9-F-15 C,1364.50,1336.81,-182.31,-74.65,definitive
NO 15/9-F-15 C,1383.00,1353.46,-185.97,-81.83,definitive
NO 15/9-F-15 C,1406.00,1374.08,-191.22,-90.55,definitive
NO 15/9-F-15 C,1445.00,1409.43,-202.02,-102.94,definitive
NO 15/9-F-15 C,1487.00,1448.10,-215.04,-112.81,definitive
NO 15/9-F-15 C,1544.00,1501.35,-233.83,-120.39,definitive
NO 15/9-F-15 C,1584.00,1538.75,-247.87,-122.08,definitive
NO 15/9-F-15 C,1625.00,1577.02,-262.52,-121.06,definitive
NO 15/9-F-15 C,1665.00,1614.38,-276.33,-117.47,definitive
NO 15/9-F-15 C,1705.00,1651.59,-289.65,-111.40,definitive
NO 15/9-F-15 C,1746.00,1689.20,-303.70,-103.10,definitive
NO 15/9-F-15 C,1786.00,1725.15,-318.24,-93.30,definitive
NO 15/9-F-15 C,1827.00,1761.52,-333.52,-82.17,definitive
NO 15/9-F-15 C,1867.00,1796.87,-348.56,-71.03,definitive
NO 15/9-F-15 C,1907.00,1832.31,-363.42,-59.95,definitive
NO 15/9-F-15 C,1948.00,1868.78,-378.44,-48.76,definitive
NO 15/9-F-15 C,1988.00,1904.26,-393.31,-37.81,definitive
NO 15/9-F-15 C,2028.00,1939.64,-408.46,-26.95,definitive
NO 15/9-F-15 C,2069.00,1975.97,-424.46,-16.71,definitive
NO 15/9-F-15 C,2109.00,2011.59,-440.58,-8.27,definitive
NO 15/9-F-15 C,2149.00,2047.58,-456.84,-1.97,definitive
NO 15/9-F-15 C,2190.00,2084.87,-473.38,1.98,definitive
NO 15/9-F-15 C,2230.00,2121.35,-489.64,4.11,definitive
NO 15/9-F-15 C,2270.00,2157.87,-505.95,4.64,definitive
NO 15/9-F-15 C,2311.00,2195.24,-522.71,3.05,definitive
NO 15/9-F-15 C,2351.00,2231.53,-539.18,-0.33,definitive
NO 15/9-F-15 C,2392.00,2268.55,-555.86,-5.93,definitive
NO 15/9-F-15 C,2432.00,2304.33,-571.86,-13.89,definitive
NO 15/9-F-15 C,2486.00,2352.04,-592.60,-28.29,definitive
NO 15/9-F-15 C,2513.00,2375.54,-602.55,-37.11,definitive
NO 15/9-F-15 C,2563.48,2418.44,-620.72,-56.49,definitive
NO 15/9-F-15 C,2603.80,2452.38,-634.59,-73.24,definitive
NO 15/9-F-15 C,2644.15,2487.38,-646.84,-89.11,definitive
NO 15/9-F-15 C,2684.45,2523.36,-657.55,-103.77,definitive
NO 15/9-F-15 C,2724.77,2560.17,-667.16,-117.08,definitive
NO 15/9-F-15 C,2765.09,2598.21,-674.13,-128.44,definitive
NO 15/9-F-15 C,2803.11,2634.89,-678.21,-137.52,definitive
NO 15/9-F-15 C,2852.00,2682.58,-682.18,-147.52,definitive
NO 15/9-F-15 C,2892.40,2722.08,-685.40,-155.34,definitive
NO 15/9-F-15 C,2939.74,2768.28,-689.08,-165.00,definitive
NO 15/9-F-15 C,2969.76,2797.51,-690.69,-171.62,definitive
NO 15/9-F-15 C,2997.14,2824.02,-691.79,-178.39,definitive
NO 15/9-F-15 C,3038.44,2863.47,-693.72,-190.43,definitive
NO 15/9-F-15 C,3078.27,2901.04,-695.95,-203.47,definitive
NO 15/9-F-15 C,3118.28,2938.42,-699.01,-217.38,definitive
NO 15/9-F-15 C,3158.54,2975.71,-702.65,-232.11,definitive
NO 15/9-F-15 C,3199.02,3013.29,-706.24,-246.71,definitive
NO 15/9-F-15 C,3211.78,3025.19,-707.37,-251.17,definitive
NO 15/9-F-15 C,3232.00,3044.07,-709.17,-258.18,definitive
NO 15/9-F-15 D,145.90,145.90,-3.19,3.52,definitive
NO 15/9-F-15 D,153.40,153.40,-3.20,3.51,definitive
NO 15/9-F-15 D,234.20,234.20,-3.39,3.52,definitive
NO 15/9-F-15 D,274.60,274.60,-3.67,3.77,definitive
NO 15/9-F-15 D,315.00,314.99,-4.19,4.36,definitive
NO 15/9-F-15 D,355.30,355.25,-5.18,5.76,definitive
NO 15/9-F-15 D,395.70,395.54,-6.94,8.19,definitive
NO 15/9-F-15 D,436.10,435.76,-9.49,10.91,definitive
NO 15/9-F-15 D,474.40,473.89,-12.54,12.99,definitive
NO 15/9-F-15 D,514.80,514.07,-16.38,14.54,definitive
NO 15/9-F-15 D,557.10,556.09,-21.12,15.57,definitive
NO 15/9-F-15 D,597.50,596.16,-26.27,16.21,definitive
NO 15/9-F-15 D,637.80,636.05,-31.93,16.77,definitive
NO 15/9-F-15 D,678.20,675.99,-38.02,17.30,definitive
NO 15/9-F-15 D,718.50,715.77,-44.41,17.68,definitive
NO 15/9-F-15 D,758.90,755.59,-51.25,17.49,definitive
NO 15/9-F-15 D,799.30,795.24,-58.86,16.16,definitive
NO 15/9-F-15 D,839.70,834.64,-67.42,13.62,definitive
NO 15/9-F-15 D,880.00,873.67,-76.81,10.13,definitive
NO 15/9-F-15 D,920.40,912.79,-86.12,6.30,definitive
NO 15/9-F-15 D,960.80,951.97,-95.24,2.56,definitive
NO 15/9-F-15 D,1001.10,990.80,-105.30,-1.29,definitive
NO 15/9-F-15 D,1041.60,1029.65,-116.00,-5.37,definitive
NO 15/9-F-15 D,1081.90,1068.34,-126.35,-9.82,definitive
NO 15/9-F-15 D,1122.30,1107.01,-136.61,-15.43,definitive
NO 15/9-F-15 D,1162.60,1145.43,-146.37,-22.66,definitive
NO 15/9-F-15 D,1203.00,1184.10,-154.54,-31.00,definitive
NO 15/9-F-15 D,1243.30,1222.90,-161.33,-39.52,definitive
NO 15/9-F-15 D,1283.80,1261.68,-168.00,-49.08,definitive
NO 15/9-F-15 D,1324.10,1299.62,-174.94,-60.73,definitive
NO 15/9-F-15 D,1364.50,1336.81,-182.31,-74.65,definitive
NO 15/9-F-15 D,1389.40,1359.68,-186.63,-83.50,definitive
NO 15/9-F-15 D,1409.80,1378.64,-189.52,-90.45,definitive
NO 15/9-F-15 D,1469.50,1434.56,-193.97,-110.79,definitive
NO 15/9-F-15 D,1510.00,1472.82,-194.06,-124.05,definitive
NO 15/9-F-15 D,1551.00,1511.95,-192.66,-136.19,definitive
NO 15/9-F-15 D,1591.00,1550.48,-189.53,-146.43,definitive
NO 15/9-F-15 D,1631.10,1589.21,-184.06,-155.24,definitive
NO 15/9-F-15 D,1672.10,1628.74,-176.70,-163.20,definitive
NO 15/9-F-15 D,1712.70,1667.73,-168.02,-170.45,definitive
NO 15/9-F-15 D,1753.20,1706.28,-157.29,-176.66,definitive
NO 15/9-F-15 D,1792.90,1743.64,-144.67,-181.20,definitive
NO 15/9-F-15 D,1833.50,1781.33,-129.92,-184.22,definitive
NO 15/9-F-15 D,1874.00,1818.28,-113.42,-185.74,definitive
NO 15/9-F-15 D,1914.80,1854.87,-95.38,-185.75,definitive
NO 15/9-F-15 D,1955.10,1890.26,-76.15,-184.81,definitive
NO 15/9-F-15 D,1995.50,1925.22,-55.94,-183.54,definitive
NO 15/9-F-15 D,2035.60,1959.87,-35.83,-182.08,definitive
NO 15/9-F-15 D,2075.60,1994.44,-15.77,-180.51,definitive
NO 15/9-F-15 D,2116.00,2029.43,4.36,-179.02,definitive
NO 15/9-F-15 D,2156.50,2064.59,24.42,-177.72,definitive
NO 15/9-F-15 D,2196.70,2099.48,44.32,-176.37,definitive
NO 15/9-F-15 D,2277.40,2169.53,84.26,-173.24,definitive
NO 15/9-F-15 D,2318.10,2204.84,104.45,-171.78,definitive
NO 15/9-F-15 D,2334.70,2219.23,112.70,-171.25,definitive
NO 15/9-F-15 D,2398.90,2274.89,144.46,-167.65,definitive
NO 15/9-F-15 D,2438.60,2309.29,163.90,-163.82,definitive
NO 15/9-F-15 D,2477.50,2342.99,182.61,-158.61,definitive
NO 15/9-F-15 D,2519.90,2379.73,202.27,-150.84,definitive
NO 15/9-F-15 D,2560.90,2415.17,220.29,-140.89,definitive
NO 15/9-F-15 D,2599.90,2448.89,236.49,-129.87,definitive
NO 15/9-F-15 D,2630.60,2475.45,248.82,-120.65,definitive
NO 15/9-F-15 D,2670.50,2509.18,265.13,-106.98,definitive
NO 15/9-F-15 D,2711.40,2542.09,282.69,-90.24,definitive
NO 15/9-F-15 D,2752.10,2573.14,300.96,-71.33,definitive
NO 15/9-F-15 D,2792.40,2602.12,319.87,-50.71,definitive
NO 15/9-F-15 D,2832.70,2628.99,340.05,-28.50,definitive
NO 15/9-F-15 D,2873.30,2653.63,361.99,-4.86,definitive
NO 15/9-F-15 D,2913.30,2675.40,385.02,19.50,definitive
NO 15/9-F-15 D,2953.60,2694.96,408.80,45.48,definitive
NO 15/9-F-15 D,2993.30,2713.07,431.27,72.72,definitive
NO 15/9-F-15 D,3033.80,2731.50,452.18,102.08,definitive
NO 15/9-F-15 D,3074.50,2749.99,470.86,133.12,definitive
NO 15/9-F-15 D,3114.70,2768.11,486.54,165.37,definitive
NO 15/9-F-15 D,3154.90,2786.04,499.32,198.98,definitive
NO 15/9-F-15 D,3195.20,2804.00,509.51,233.57,definitive
NO 15/9-F-15 D,3235.30,2821.34,516.76,268.96,definitive
NO 15/9-F-15 D,3275.10,2837.50,520.94,305.07,definitive
NO 15/9-F-15 D,3354.30,2868.28,524.10,377.93,definitive
NO 15/9-F-15 D,3395.50,2883.62,523.31,416.14,definitive
NO 15/9-F-15 D,3436.60,2898.07,520.05,454.46,definitive
NO 15/9-F-15 D,3477.60,2911.69,513.81,492.60,definitive
NO 15/9-F-15 D,3516.50,2923.09,504.56,528.59,definitive
NO 15/9-F-15 D,3556.80,2934.28,493.13,565.56,definitive
NO 15/9-F-15 D,3597.70,2944.92,481.33,603.23,definitive
NO 15/9-F-15 D,3637.60,2953.54,469.66,640.38,definitive
NO 15/9-F-15 D,3678.50,2961.35,457.38,678.59,definitive
NO 15/9-F-15 D,3718.30,2968.92,445.71,715.86,definitive
NO 15/9-F-15 D,3758.80,2978.67,435.18,753.71,definitive
NO 15/9-F-15 D,3798.60,2991.42,425.58,790.14,definitive
NO 15/9-F-15 D,3834.90,3005.35,416.13,822.28,definitive
NO 15/9-F-15 D,3878.40,3023.08,403.49,859.92,definitive
NO 15/9-F-15 D,3918.70,3039.48,391.26,894.63,definitive
NO 15/9-F-15 D,3959.10,3055.22,378.21,929.46,definitive
NO 15/9-F-15 D,3999.80,3069.32,364.15,964.93,definitive
NO 15/9-F-15 D,4041.10,3081.33,349.41,1001.58,definitive
NO 15/9-F-15 D,4081.40,3091.82,335.01,1037.71,definitive
NO 15/9-F-15 D,4121.40,3102.20,321.51,1073.88,definitive
NO 15/9-F-15 D,4161.60,3111.95,308.38,1110.59,definitive
NO 15/9-F-15 D,4174.20,3114.78,304.29,1122.16,definitive
NO 15/9-F-15 D,4202.30,3120.62,295.33,1148.14,definitive
NO 15/9-F-15 D,4242.10,3128.26,283.28,1185.28,definitive
NO 15/9-F-15 D,4282.70,3136.04,271.70,1223.39,definitive
NO 15/9-F-15 D,4322.70,3143.72,260.52,1261.01,definitive
NO 15/9-F-15 D,4362.40,3151.81,249.36,1298.22,definitive
NO 15/9-F-15 D,4403.70,3161.30,237.57,1336.63,definitive
NO 15/9-F-15 D,4443.40,3169.99,225.91,1373.55,definitive
NO 15/9-F-15 D,4483.80,3177.78,213.70,1411.25,definitive
NO 15/9-F-15 D,4524.20,3185.94,201.62,1448.92,definitive
NO 15/9-F-15 D,4564.90,3193.81,189.50,1486.95,definitive
NO 15/9-F-15 D,4605.40,3200.11,177.04,1524.95,definitive
NO 15/9-F-15 D,4645.70,3205.69,164.43,1562.80,definitive
NO 15/9-F-15 D,4671.00,3209.75,156.79,1586.56,definitive
NO 15/9-F-15 D,4685.00,3212.31,152.70,1599.70,definitive
NO 15/9-F-4,145.90,145.90,-2.72,-0.20,definitive
NO 15/9-F-4,184.12,184.12,-2.75,-0.23,definitive
NO 15/9-F-4,224.45,224.45,-2.80,-0.30,definitive
NO 15/9-F-4,264.79,264.79,-3.07,-0.52,definitive
NO 15/9-F-4,305.10,305.09,-3.79,-0.99,definitive
NO 15/9-F-4,345.45,345.41,-4.92,-2.00,definitive
NO 15/9-F-4,385.80,385.66,-6.42,-4.33,definitive
NO 15/9-F-4,426.12,425.75,-8.49,-8.08,definitive
NO 15/9-F-4,466.40,465.68,-11.73,-12.20,definitive
NO 15/9-F-4,506.65,505.50,-16.54,-15.51,definitive
NO 15/9-F-4,546.96,545.34,-22.38,-17.48,definitive
NO 15/9-F-4,587.28,585.17,-28.56,-18.19,definitive
NO 15/9-F-4,627.54,624.94,-34.82,-18.32,definitive
NO 15/9-F-4,667.63,664.52,-41.22,-17.91,definitive
NO 15/9-F-4,707.96,704.29,-47.82,-16.79,definitive
NO 15/9-F-4,748.28,743.92,-54.98,-14.97,definitive
NO 15/9-F-4,788.57,783.22,-63.33,-12.06,definitive
NO 15/9-F-4,828.91,822.22,-72.78,-7.97,definitive
NO 15/9-F-4,869.25,860.96,-82.87,-2.98,definitive
NO 15/9-F-4,909.60,899.67,-93.03,2.17,definitive
NO 15/9-F-4,949.94,938.54,-102.75,6.82,definitive
NO 15/9-F-4,990.29,977.63,-111.81,11.01,definitive
NO 15/9-F-4,1030.67,1016.93,-120.11,15.15,definitive
NO 15/9-F-4,1071.00,1056.30,-127.82,19.27,definitive
NO 15/9-F-4,1111.37,1095.73,-135.29,23.64,definitive
NO 15/9-F-4,1151.73,1134.85,-143.46,29.27,definitive
NO 15/9-F-4,1192.07,1173.42,-153.34,35.68,definitive
NO 15/9-F-4,1232.42,1211.73,-164.00,42.54,definitive
NO 15/9-F-4,1272.73,1250.21,-173.79,49.48,definitive
NO 15/9-F-4,1313.08,1289.04,-182.79,55.76,definitive
NO 15/9-F-4,1353.43,1327.92,-191.68,61.82,definitive
NO 15/9-F-4,1393.74,1366.75,-199.99,68.72,definitive
NO 15/9-F-4,1434.06,1405.52,-206.98,77.28,definitive
NO 15/9-F-4,1474.42,1444.08,-212.32,87.89,definitive
NO 15/9-F-4,1514.76,1481.99,-217.08,100.82,definitive
NO 15/9-F-4,1555.11,1519.25,-222.62,115.26,definitive
NO 15/9-F-4,1595.46,1556.12,-228.95,130.37,definitive
NO 15/9-F-4,1635.81,1592.58,-236.20,146.05,definitive
NO 15/9-F-4,1676.14,1628.86,-243.23,162.20,definitive
NO 15/9-F-4,1716.50,1665.24,-248.77,178.75,definitive
NO 15/9-F-4,1756.82,1701.61,-253.58,195.48,definitive
NO 15/9-F-4,1797.22,1738.06,-258.64,212.16,definitive
NO 15/9-F-4,1837.56,1774.46,-263.77,228.75,definitive
NO 15/9-F-4,1877.90,1810.86,-268.75,245.41,definitive
NO 15/9-F-4,1918.25,1847.25,-274.00,262.02,definitive
NO 15/9-F-4,1958.61,1883.67,-279.44,278.54,definitive
NO 15/9-F-4,1998.97,1920.00,-284.83,295.26,definitive
NO 15/9-F-4,2039.32,1956.26,-290.18,312.13,definitive
NO 15/9-F-4,2079.67,1992.43,-295.81,329.09,definitive
NO 15/9-F-4,2120.01,2028.52,-301.77,346.11,definitive
NO 15/9-F-4,2160.35,2064.63,-307.83,363.01,definitive
NO 15/9-F-4,2200.70,2100.73,-313.98,379.96,definitive
NO 15/9-F-4,2241.06,2136.82,-320.04,396.97,definitive
NO 15/9-F-4,2281.44,2172.97,-325.58,414.08,definitive
NO 15/9-F-4,2321.84,2209.15,-330.71,431.30,definitive
NO 15/9-F-4,2362.19,2245.26,-335.81,448.56,definitive
NO 15/9-F-4,2402.55,2281.34,-340.86,465.92,definitive
NO 15/9-F-4,2442.90,2317.43,-345.78,483.29,definitive
NO 15/9-F-4,2483.25,2353.45,-350.76,500.76,definitive
NO 15/9-F-4,2523.62,2389.34,-355.93,518.51,definitive
NO 15/9-F-4,2563.96,2425.14,-361.00,536.39,definitive
NO 15/9-F-4,2604.31,2461.06,-366.14,554.04,definitive
NO 15/9-F-4,2644.66,2496.95,-372.58,571.29,definitive
NO 15/9-F-4,2685.02,2532.69,-381.37,587.82,definitive
NO 15/9-F-4,2696.43,2542.76,-384.32,592.30,definitive
NO 15/9-F-4,2740.79,2581.61,-397.86,608.84,definitive
NO 15/9-F-4,2773.90,2610.17,-410.09,620.27,definitive
NO 15/9-F-4,2800.66,2633.00,-421.23,628.68,definitive
NO 15/9-F-4,2840.30,2666.73,-438.90,639.65,definitive
NO 15/9-F-4,2879.85,2700.33,-457.46,649.16,definitive
NO 15/9-F-4,2920.07,2734.28,-477.43,657.27,definitive
NO 15/9-F-4,2959.08,2766.77,-497.89,664.11,definitive
NO 15/9-F-4,3001.10,2801.25,-520.96,670.76,definitive
NO 15/9-F-4,3041.46,2833.93,-544.15,675.49,definitive
NO 15/9-F-4,3081.29,2865.65,-568.12,677.50,definitive
NO 15/9-F-4,3121.75,2896.93,-593.76,676.96,definitive
NO 15/9-F-4,3162.81,2927.28,-621.30,674.63,definitive
NO 15/9-F-4,3203.53,2955.90,-650.04,671.20,definitive
NO 15/9-F-4,3244.08,2982.68,-680.10,666.51,definitive
NO 15/9-F-4,3284.75,3008.01,-711.25,660.08,definitive
NO 15/9-F-4,3325.09,3031.89,-742.76,652.14,definitive
NO 15/9-F-4,3365.11,3054.82,-774.33,643.31,definitive
NO 15/9-F-4,3404.82,3077.49,-805.57,634.00,definitive
NO 15/9-F-4,3444.78,3100.40,-836.60,623.62,definitive
NO 15/9-F-4,3484.98,3123.59,-867.17,611.68,definitive
NO 15/9-F-4,3510.00,3138.06,-886.00,603.80,definitive
NO 15/9-F-5,145.90,145.90,-4.68,0.91,definitive
NO 15/9-F-5,146.00,146.00,-4.68,0.91,definitive
NO 15/9-F-5,154.90,154.90,-4.69,0.91,definitive
NO 15/9-F-5,195.30,195.30,-4.75,0.97,definitive
NO 15/9-F-5,235.60,235.60,-4.60,1.22,definitive
NO 15/9-F-5,276.00,275.99,-4.96,1.30,definitive
NO 15/9-F-5,316.40,316.37,-6.27,1.25,definitive
NO 15/9-F-5,356.70,356.61,-8.48,1.44,definitive
NO 15/9-F-5,397.10,396.79,-12.58,1.99,definitive
NO 15/9-F-5,437.50,436.76,-18.45,2.43,definitive
NO 15/9-F-5,477.80,476.46,-25.34,2.49,definitive
NO 15/9-F-5,518.20,516.12,-33.02,2.68,definitive
NO 15/9-F-5,558.50,555.63,-40.92,3.67,definitive
NO 15/9-F-5,598.90,595.16,-48.96,5.88,definitive
NO 15/9-F-5,639.30,634.53,-57.24,9.50,definitive
NO 15/9-F-5,679.60,673.65,-65.45,14.62,definitive
NO 15/9-F-5,720.00,712.68,-73.54,21.18,definitive
NO 15/9-F-5,760.40,751.30,-81.59,29.83,definitive
NO 15/9-F-5,800.70,789.16,-89.52,41.12,definitive
NO 15/9-F-5,841.10,826.42,-97.19,54.71,definitive
NO 15/9-F-5,881.50,862.92,-104.61,70.31,definitive
NO 15/9-F-5,921.80,899.12,-112.21,86.31,definitive
NO 15/9-F-5,962.20,936.05,-119.87,100.76,definitive
NO 15/9-F-5,1002.60,973.73,-127.25,113.31,definitive
NO 15/9-F-5,1043.00,1012.04,-134.14,124.13,definitive
NO 15/9-F-5,1083.30,1050.75,-140.22,133.50,definitive
NO 15/9-F-5,1123.70,1089.51,-146.05,143.26,definitive
NO 15/9-F-5,1164.10,1127.53,-152.07,155.49,definitive
NO 15/9-F-5,1204.40,1164.36,-158.18,170.65,definitive
NO 15/9-F-5,1244.80,1200.07,-164.37,188.47,definitive
NO 15/9-F-5,1285.20,1234.94,-171.04,207.74,definitive
NO 15/9-F-5,1325.60,1269.99,-178.23,226.48,definitive
NO 15/9-F-5,1365.90,1305.88,-185.52,243.29,definitive
NO 15/9-F-5,1406.30,1341.64,-193.38,260.32,definitive
NO 15/9-F-5,1446.60,1376.37,-201.76,278.97,definitive
NO 15/9-F-5,1487.00,1410.81,-210.14,298.34,definitive
NO 15/9-F-5,1527.30,1445.02,-218.47,317.94,definitive
NO 15/9-F-5,1567.70,1479.17,-226.54,337.96,definitive
NO 15/9-F-5,1608.00,1512.90,-233.82,358.76,definitive
NO 15/9-F-5,1648.40,1546.41,-240.39,380.34,definitive
NO 15/9-F-5,1688.80,1579.66,-246.18,402.53,definitive
NO 15/9-F-5,1729.10,1612.49,-251.14,425.36,definitive
NO 15/9-F-5,1769.50,1645.22,-256.21,448.49,definitive
NO 15/9-F-5,1809.80,1677.85,-261.96,471.42,definitive
NO 15/9-F-5,1850.20,1710.58,-268.29,494.24,definitive
NO 15/9-F-5,1890.60,1743.29,-275.58,516.78,definitive
NO 15/9-F-5,1930.90,1775.72,-283.96,539.19,definitive
NO 15/9-F-5,1971.30,1808.20,-293.12,561.38,definitive
NO 15/9-F-5,2011.70,1840.87,-302.62,583.15,definitive
NO 15/9-F-5,2052.00,1873.73,-312.13,604.45,definitive
NO 15/9-F-5,2092.40,1907.14,-321.25,625.23,definitive
NO 15/9-F-5,2132.70,1940.99,-329.43,645.51,definitive
NO 15/9-F-5,2173.00,1974.96,-336.70,665.92,definitive
NO 15/9-F-5,2213.40,2008.89,-342.78,686.99,definitive
NO 15/9-F-5,2253.70,2042.67,-347.62,708.42,definitive
NO 15/9-F-5,2294.10,2076.52,-351.50,730.12,definitive
NO 15/9-F-5,2334.40,2110.25,-354.22,751.98,definitive
NO 15/9-F-5,2374.80,2143.99,-356.04,774.12,definitive
NO 15/9-F-5,2415.20,2177.69,-357.39,796.35,definitive
NO 15/9-F-5,2455.60,2211.43,-358.35,818.55,definitive
NO 15/9-F-5,2496.00,2245.32,-359.11,840.52,definitive
NO 15/9-F-5,2536.30,2279.40,-359.56,862.01,definitive
NO 15/9-F-5,2576.70,2313.78,-359.09,883.22,definitive
NO 15/9-F-5,2617.10,2348.28,-357.57,904.17,definitive
NO 15/9-F-5,2657.40,2382.74,-355.49,924.97,definitive
NO 15/9-F-5,2697.80,2417.24,-353.63,945.90,definitive
NO 15/9-F-5,2738.20,2451.78,-351.87,966.76,definitive
NO 15/9-F-5,2775.50,2483.81,-349.48,985.72,definitive
NO 15/9-F-5,2789.43,2495.79,-348.36,992.74,definitive
NO 15/9-F-5,2829.57,2530.28,-344.70,1012.93,definitive
NO 15/9-F-5,2866.88,2562.30,-340.75,1031.66,definitive
NO 15/9-F-5,2904.41,2594.46,-336.49,1050.52,definitive
NO 15/9-F-5,2913.31,2602.05,-335.43,1055.05,definitive
NO 15/9-F-5,2927.67,2614.21,-333.66,1062.48,definitive
NO 15/9-F-5,2954.56,2636.71,-329.60,1076.62,definitive
NO 15/9-F-5,2995.22,2669.94,-320.22,1098.05,definitive
NO 15/9-F-5,3036.42,2703.01,-307.29,1118.92,definitive
NO 15/9-F-5,3076.71,2735.09,-292.18,1138.01,definitive
NO 15/9-F-5,3117.15,2767.21,-275.12,1155.66,definitive
NO 15/9-F-5,3157.49,2799.70,-256.63,1170.78,definitive
NO 15/9-F-5,3197.04,2832.12,-237.41,1182.75,definitive
NO 15/9-F-5,3236.87,2865.57,-217.89,1191.96,definitive
